600 3 1
1.0761461619402373 -0.15228794127899523 -0.15228794127899523 0.0
-1.3191800482563554 0.2770744898600677 0.2770744898600677 0.0
0.04801527719832082 -0.2333563723332233 -0.2333563723332233 0.0
0.9995832237147758 0.18699845535536858 0.18699845535536858 1.0
-1.0238658579581454 0.49625950715483313 0.49625950715483313 0.0
0.8683324724711265 0.3381260243576957 0.3381260243576957 0.0
0.22301627885651953 -0.08423049298655641 -0.08423049298655641 0.0
-0.772301918074485 -0.6587154241609658 -0.6587154241609658 1.0
0.45270509353290533 -0.054205148151656696 -0.054205148151656696 0.0
0.04801527719832082 0.05788947256530092 0.05788947256530092 0.0
0.5511431569656419 -0.280396079241233 -0.280396079241233 1.0
-0.9254277945254086 -0.8008353897128236 -0.8008353897128236 1.0
-1.4504307995000043 -0.7898260966066937 -0.7898260966066937 0.0
-0.5754257912090115 -0.5266039068874081 -0.5266039068874081 1.0
-0.8160521684890344 -0.8558818552434728 -0.8558818552434728 1.0
-0.5973009164162862 -0.5706410793119278 -0.5706410793119278 0.0
-0.4113623521544507 -0.5906579758685274 -0.5906579758685274 1.0
0.15739090323469493 -0.2433648206115233 -0.2433648206115233 1.0
1.8308379815912184 -0.28339861372472264 -0.28339861372472264 1.0
1.196459350580249 0.6734090416807396 0.6734090416807396 0.0
0.11364065282014543 -0.09824232057617593 -0.09824232057617593 1.0
-1.1332414839945195 0.7414664899731788 0.7414664899731788 0.0
0.32145434228925607 -0.2463673550950134 -0.2463673550950134 0.0
-0.3129242887217134 -0.3814814068520607 -0.3814814068520607 1.0
-1.526993737725466 -0.5596317862057979 -0.5596317862057979 0.0
0.32145434228925607 -0.11926006196060591 -0.11926006196060591 1.0
-0.772301918074485 -0.4105059068591306 -0.4105059068591306 0.0
0.32145434228925607 -0.21534116543228426 -0.21534116543228426 0.0
-0.8160521684890344 -0.9229384587080813 -0.9229384587080813 0.0
0.45270509353290533 -0.062211906774297006 -0.062211906774297006 0.0
0.19020359104560683 -0.07121951022476629 -0.07121951022476629 0.0
0.9995832237147758 0.14896635189782992 0.14896635189782992 0.0
0.45270509353290533 -0.2453665102671835 -0.2453665102671835 1.0
0.32145434228925607 -0.29240621717519283 -0.29240621717519283 0.0
-0.4113623521544507 -0.40049745858083097 -0.40049745858083097 1.0
-0.8379272936963096 -0.35946282063980134 -0.35946282063980134 0.0
-0.4988628529835497 -0.06321275160212643 -0.06321275160212643 0.0
0.9230202854893137 -0.24936988957850345 -0.24936988957850345 1.0
-1.625431801158203 -0.0792262688474066 -0.0792262688474066 0.0
0.15739090323469493 -0.340446768911032 -0.340446768911032 0.0
-0.30198672611807664 -0.3844839413355508 -0.3844839413355508 1.0
-0.03948522363077815 -0.06421359642995675 -0.06421359642995675 0.0
-0.5973009164162862 -0.49557771722467897 -0.49557771722467897 1.0
0.45270509353290533 -0.36546788960678145 -0.36546788960678145 1.0
-0.1926111000817025 0.8065214037821271 0.8065214037821271 0.0
-0.5644882286053743 -0.5456199586161783 -0.5456199586161783 0.0
0.802707096849302 -0.11025245851013618 -0.11025245851013618 0.0
-1.625431801158203 -0.6386985276043662 -0.6386985276043662 1.0
0.32145434228925607 0.15697311052046978 0.15697311052046978 0.0
-0.03948522363077815 -0.2623808723402931 -0.2623808723402931 0.0
0.04801527719832082 -0.7317770965925544 -0.7317770965925544 1.0
-1.866058178438226 0.14696466224216928 0.14696466224216928 0.0
1.4152106026529971 -0.3414476137388614 -0.3414476137388614 1.0
0.7370817212274774 -0.09724147574834607 -0.09724147574834607 0.0
-0.4113623521544507 -0.20933609646530413 -0.20933609646530413 0.0
-1.220741984823619 -0.8508776311043226 -0.8508776311043226 1.0
-0.4113623521544507 -0.35545944132848184 -0.35545944132848184 1.0
1.5464613538966463 -0.08623218264221615 -0.08623218264221615 0.0
0.4198924057219926 -0.2553749585454836 -0.2553749585454836 1.0
0.45270509353290533 -0.03919247573420729 -0.03919247573420729 0.0
-0.772301918074485 -0.5306072861987284 -0.5306072861987284 1.0
-0.5973009164162862 -0.5406157344770285 -0.5406157344770285 1.0
-0.14886084966715227 -0.3724738034015914 -0.3724738034015914 1.0
0.5073929065510924 -0.16429807921295503 -0.16429807921295503 1.0
-1.3191800482563554 -0.8328624242033831 -0.8328624242033831 1.0
-0.5426131033980992 -0.9099274759462916 -0.9099274759462916 1.0
-0.46605016517263775 -0.5606326310336277 -0.5606326310336277 0.0
0.2011411536492444 -0.043195855045526775 -0.043195855045526775 0.0
-0.24729891309988958 -0.5706410793119278 -0.5706410793119278 1.0
0.6386436577947409 -0.12726682058324576 -0.12726682058324576 0.0
-0.772301918074485 -1.0740660277104084 -1.0740660277104084 1.0
-2.1285596809255236 0.7734935244637382 0.7734935244637382 1.0
1.0542710367329629 0.0618928518766213 0.0618928518766213 1.0
-1.526993737725466 0.49726035198266344 0.49726035198266344 0.0
1.2073969131838864 -0.21934454474360374 -0.21934454474360374 0.0
-0.14886084966715227 0.8515594210344762 0.8515594210344762 0.0
0.0917655276128703 -0.14528202748418567 -0.14528202748418567 0.0
0.36520459270380556 -0.13227104472239556 -0.13227104472239556 0.0
0.9448954106965888 0.08591312774454044 0.08591312774454044 0.0
-0.772301918074485 -0.33344085511622157 -0.33344085511622157 1.0
0.45270509353290533 -0.2703876309629334 -0.2703876309629334 1.0
0.5511431569656419 -0.20833525163747382 -0.20833525163747382 0.0
-0.9254277945254086 -0.9629722518212805 -0.9629722518212805 1.0
-0.4113623521544507 -0.39949661375300066 -0.39949661375300066 1.0
0.39801728051471824 -0.17630821714691436 -0.17630821714691436 0.0
1.4152106026529971 -0.3274357861492419 -0.3274357861492419 1.0
-1.866058178438226 -0.5936605103520171 -0.5936605103520171 1.0
-1.012928295354508 -0.5706410793119278 -0.5706410793119278 1.0
0.802707096849302 -0.29340706200302225 -0.29340706200302225 1.0
1.6558369799330204 3.0374045250151567 3.0374045250151567 0.0
-0.6848014172453856 -0.44253294134969 -0.44253294134969 1.0
-0.772301918074485 0.557311041652462 0.557311041652462 0.0
0.40895484311835506 0.14896635189782992 0.14896635189782992 0.0
0.32145434228925607 -0.0662152860856165 -0.0662152860856165 0.0
-0.4113623521544507 -0.6797331655453953 -0.6797331655453953 1.0
0.5073929065510924 -0.3844839413355508 -0.3844839413355508 1.0
0.9995832237147758 2.963342007755738 2.963342007755738 0.0
1.4152106026529971 0.3551403864308057 0.3551403864308057 0.0
1.732399918158482 -0.15228794127899523 -0.15228794127899523 1.0
1.4152106026529971 0.3511370071194853 0.3511370071194853 0.0
-1.526993737725466 -1.0010043552788201 -1.0010043552788201 1.0
1.4152106026529971 -0.23836059647237354 -0.23836059647237354 1.0
-0.4113623521544507 -0.48556926894637936 -0.48556926894637936 1.0
0.39801728051471824 -0.27839438958557283 -0.27839438958557283 0.0
-1.4832434873109166 -0.7918277862623534 -0.7918277862623534 0.0
-1.067616108372695 -0.6156790965642769 -0.6156790965642769 0.0
-1.3191800482563554 -0.780818493156224 -0.780818493156224 1.0
0.32145434228925607 -0.18831835508087416 -0.18831835508087416 0.0
0.9230202854893137 6.78156502592712 6.78156502592712 0.0
0.32145434228925607 -0.6867390793402054 -0.6867390793402054 0.0
1.0980212871475123 -0.26738509647944336 -0.26738509647944336 1.0
0.15739090323469493 -0.3984957689251703 -0.3984957689251703 1.0
0.32145434228925607 -0.31642649304311193 -0.31642649304311193 1.0
-1.3191800482563554 -0.9589688725099602 -0.9589688725099602 1.0
0.2448914040637939 -0.15328878610682511 -0.15328878610682511 0.0
-0.2801116009108015 -0.22635045853841373 -0.22635045853841373 1.0
0.802707096849302 -0.15729216541814503 -0.15729216541814503 1.0
0.7042690334165654 -0.12026090678843578 -0.12026090678843578 0.0
-0.5426131033980992 -0.5906579758685274 -0.5906579758685274 1.0
-0.4113623521544507 -0.39449238961385086 -0.39449238961385086 1.0
-0.9254277945254086 0.031867507041721595 0.031867507041721595 0.0
0.2011411536492444 -0.08523133781438672 -0.08523133781438672 1.0
-0.006672535819866235 -0.5296064413708982 -0.5296064413708982 1.0
0.32145434228925607 -0.22434876888275398 -0.22434876888275398 0.0
0.5073929065510924 -0.20132933784266427 -0.20132933784266427 1.0
0.15739090323469493 -0.3384450792553714 -0.3384450792553714 0.0
-0.1926111000817025 0.7794985934307184 0.7794985934307184 0.0
0.32145434228925607 -0.2693867861351031 -0.2693867861351031 0.0
-0.4113623521544507 -0.015172199866287706 -0.015172199866287706 0.0
2.323028298754902 0.022859903591251417 0.022859903591251417 1.0
0.802707096849302 -0.1893191999087045 -0.1893191999087045 1.0
0.6386436577947409 -0.34645183787801165 -0.34645183787801165 1.0
-0.5098004155871873 -0.48757095860203914 -0.48757095860203914 1.0
-0.772301918074485 -0.6176807862199366 -0.6176807862199366 1.0
-0.14886084966715227 -0.6106748724251271 -0.6106748724251271 0.0
1.1308339749584242 -0.2223470792270938 -0.2223470792270938 0.0
1.4152106026529971 -0.04019332056203761 -0.04019332056203761 0.0
0.2448914040637939 -0.23735975164454365 -0.23735975164454365 0.0
-1.1332414839945195 1.2088610245697808 1.2088610245697808 1.0
-0.07229791144169086 -0.12426428609975572 -0.12426428609975572 1.0
-0.03948522363077815 -0.2073344068096444 -0.2073344068096444 0.0
1.4152106026529971 -0.008166286071477714 -0.008166286071477714 0.0
-0.4988628529835497 -0.5266039068874081 -0.5266039068874081 1.0
-1.1332414839945195 -0.3684704240902711 -0.3684704240902711 1.0
-0.772301918074485 -0.5606326310336277 -0.5606326310336277 1.0
0.5839558447765537 0.8015171796429773 0.8015171796429773 0.0
-1.4832434873109166 -0.8428708724816827 -0.8428708724816827 1.0
1.4152106026529971 0.30709983469496654 0.30709983469496654 0.0
-0.5973009164162862 0.09892411050633011 0.09892411050633011 0.0
0.2011411536492444 -0.27639269992991267 -0.27639269992991267 1.0
1.0980212871475123 -0.2683859413072728 -0.2683859413072728 1.0
-0.9254277945254086 -0.5696402344840975 -0.5696402344840975 1.0
-1.625431801158203 -0.9649739414769404 -0.9649739414769404 1.0
0.5073929065510924 0.8385484382726865 0.8385484382726865 0.0
-0.6301136042271985 -0.5726427689675876 -0.5726427689675876 0.0
1.9074009198166806 2.962341162927908 2.962341162927908 1.0
0.8683324724711265 -0.33244001028839215 -0.33244001028839215 1.0
1.0542710367329629 -0.256375803373313 -0.256375803373313 1.0
-0.5973009164162862 -0.42251604479309035 -0.42251604479309035 1.0
1.196459350580249 0.09692242085067036 0.09692242085067036 0.0
-0.5754257912090115 0.08591312774454044 0.08591312774454044 0.0
1.4152106026529971 -0.1362744240337155 -0.1362744240337155 1.0
-1.3191800482563554 0.3441310933246758 0.3441310933246758 0.0
-0.4113623521544507 -0.35245690684499176 -0.35245690684499176 1.0
-1.067616108372695 -0.9229384587080813 -0.9229384587080813 1.0
0.9995832237147758 0.3761581278152352 0.3761581278152352 0.0
2.027714108456692 0.0668970760157711 0.0668970760157711 1.0
-0.5973009164162862 -0.8158480621302735 -0.8158480621302735 1.0
1.8308379815912184 0.022859903591251417 0.022859903591251417 0.0
-0.7285516676599355 -1.0390364587363587 -1.0390364587363587 1.0
-0.6848014172453856 -0.5406157344770285 -0.5406157344770285 1.0
-0.4113623521544507 -0.523601372403918 -0.523601372403918 1.0
1.2402096009947985 -0.062211906774297006 -0.062211906774297006 0.0
0.32145434228925607 -0.2854003033803828 -0.2854003033803828 0.0
0.32145434228925607 -0.20132933784266427 -0.20132933784266427 1.0
0.004265026783771331 0.07290214498275077 0.07290214498275077 0.0
0.17926602844197004 -0.17630821714691436 -0.17630821714691436 1.0
-0.07229791144169086 -0.36746957926244117 -0.36746957926244117 0.0
-1.866058178438226 -0.10624907919881581 -0.10624907919881581 0.0
-0.772301918074485 -0.5406157344770285 -0.5406157344770285 1.0
-1.526993737725466 0.7624842313576083 0.7624842313576083 1.0
-0.8160521684890344 6.514339456896513 6.514339456896513 0.0
0.5948934073801914 0.14596381741433986 0.14596381741433986 0.0
-2.369186058205547 0.2710694208930876 0.2710694208930876 0.0
-0.006672535819866235 0.8295408348222173 0.8295408348222173 0.0
-0.9254277945254086 0.31910997262892676 0.31910997262892676 0.0
-1.012928295354508 -1.0460423725311692 -1.0460423725311692 1.0
1.0542710367329629 0.013852300140782129 0.013852300140782129 0.0
0.45270509353290533 -0.0892347171257062 -0.0892347171257062 0.0
0.5073929065510924 -0.15529047576248528 -0.15529047576248528 1.0
1.4152106026529971 -0.0662152860856165 -0.0662152860856165 1.0
0.6386436577947409 0.17098493811008886 0.17098493811008886 0.0
0.802707096849302 -0.2553749585454836 -0.2553749585454836 1.0
-0.9254277945254086 -0.29040452751953305 -0.29040452751953305 1.0
-1.067616108372695 -0.8438717173095125 -0.8438717173095125 1.0
0.6386436577947409 -0.24936988957850345 -0.24936988957850345 1.0
0.04801527719832082 -0.05220345849599695 -0.05220345849599695 0.0
-1.3191800482563554 -0.9499612690594905 -0.9499612690594905 1.0
-1.3191800482563554 -1.072064338054748 -1.072064338054748 1.0
0.15739090323469493 -0.4655523723897797 -0.4655523723897797 1.0
0.32145434228925607 0.8005163348151471 0.8005163348151471 0.0
-0.6629262920381108 -0.42251604479309035 -0.42251604479309035 1.0
0.9448954106965888 0.024861593246911604 0.024861593246911604 0.0
0.8683324724711265 -0.25837749302897317 -0.25837749302897317 1.0
-0.5754257912090115 -0.3884873206468707 -0.3884873206468707 1.0
-1.2535546726345308 -0.5256030620595786 -0.5256030620595786 0.0
0.2011411536492444 -0.217342855087944 -0.217342855087944 0.0
0.6386436577947409 0.5242831623340731 0.5242831623340731 0.0
0.6386436577947409 -0.340446768911032 -0.340446768911032 0.0
1.7761501685730314 -0.03318740676722717 -0.03318740676722717 0.0
-0.7066765424526603 0.05088355877049138 0.05088355877049138 0.0
0.5620807195692794 -0.1903200447365348 -0.1903200447365348 0.0
1.4152106026529971 0.035870886353041524 0.035870886353041524 0.0
1.6558369799330204 3.0734349388170368 3.0734349388170368 0.0
0.9995832237147758 0.20000943811715824 0.20000943811715824 0.0
0.2448914040637939 -0.2413631309558636 -0.2413631309558636 0.0
-0.6629262920381108 -0.46855490687326934 -0.46855490687326934 1.0
-0.1926111000817025 -0.3314391654605618 -0.3314391654605618 1.0
0.32145434228925607 -0.2623808723402931 -0.2623808723402931 0.0
1.4152106026529971 -0.013170510210627517 -0.013170510210627517 1.0
-0.5973009164162862 -0.594661355179847 -0.594661355179847 1.0
-1.3191800482563554 -0.9369502862977008 -0.9369502862977008 1.0
-0.4113623521544507 -0.5896571310406972 -0.5896571310406972 1.0
2.323028298754902 0.08691397257237075 0.08691397257237075 0.0
0.48551778134381723 -0.1232634412719254 -0.1232634412719254 0.0
-0.5973009164162862 -0.7608015965996243 -0.7608015965996243 1.0
0.7589568464347525 -0.319429027526602 -0.319429027526602 1.0
-0.9254277945254086 -0.9289435276750609 -0.9289435276750609 1.0
-1.3191800482563554 0.3621463002256161 0.3621463002256161 0.0
-0.9254277945254086 -0.5756453034510776 -0.5756453034510776 1.0
0.6386436577947409 -0.4535422344558195 -0.4535422344558195 0.0
-0.5754257912090115 -0.38748647581904083 -0.38748647581904083 0.0
-0.7285516676599355 -0.5175963034369389 -0.5175963034369389 1.0
-1.7457449897982142 0.909608421048616 0.909608421048616 0.0
0.04801527719832082 -0.10524823437098638 -0.10524823437098638 0.0
-0.9254277945254086 -0.7527948379769844 -0.7527948379769844 0.0
-0.6629262920381108 0.7835019727420378 0.7835019727420378 0.0
0.4198924057219926 0.13095114499688956 0.13095114499688956 0.0
0.45270509353290533 -0.08423049298655641 -0.08423049298655641 0.0
-1.3191800482563554 -0.49557771722467897 -0.49557771722467897 1.0
-1.7894952402127642 0.5493042830298221 0.5493042830298221 0.0
-0.2691740383071639 -0.5896571310406972 -0.5896571310406972 1.0
-0.22542378789261444 0.8065214037821271 0.8065214037821271 0.0
0.15739090323469493 -0.5566292517223078 -0.5566292517223078 1.0
-1.4832434873109166 -0.06021021711863682 -0.06021021711863682 0.0
0.6823939082092904 0.05088355877049138 0.05088355877049138 0.0
-1.3191800482563554 -1.0230229414910796 -1.0230229414910796 1.0
-1.570743988140016 -0.5786478379345672 -0.5786478379345672 1.0
1.2292720383911608 0.3611454553977858 0.3611454553977858 0.0
-1.1332414839945195 0.3411285588411857 0.3411285588411857 0.0
0.7370817212274774 -0.2073344068096444 -0.2073344068096444 1.0
1.0980212871475123 -0.280396079241233 -0.280396079241233 1.0
-0.22542378789261444 -0.3774780275407412 -0.3774780275407412 1.0
0.8902075976784017 -0.05820852746297663 -0.05820852746297663 0.0
-1.866058178438226 -0.8738970621444118 -0.8738970621444118 1.0
-0.5973009164162862 -0.3774780275407412 -0.3774780275407412 1.0
-1.625431801158203 -1.0300288552858892 -1.0300288552858892 1.0
-1.3191800482563554 -0.6156790965642769 -0.6156790965642769 1.0
-0.6848014172453856 -0.3774780275407412 -0.3774780275407412 1.0
-0.4113623521544507 -0.39449238961385086 -0.39449238961385086 1.0
-0.8379272936963096 2.949330180166119 2.949330180166119 0.0
-0.21448622528897687 -0.49057349308552917 -0.49057349308552917 1.0
0.32145434228925607 -0.2003284930148344 -0.2003284930148344 0.0
-1.3957429864818172 0.1039283346454799 0.1039283346454799 0.0
0.7808319716420277 0.8225349210274078 0.8225349210274078 0.0
0.7370817212274774 -0.12426428609975572 -0.12426428609975572 1.0
-0.772301918074485 -0.7547965276326442 -0.7547965276326442 0.0
0.22301627885651953 0.01685483462427219 0.01685483462427219 0.0
-0.46605016517263775 -0.5145937689534488 -0.5145937689534488 1.0
0.11364065282014543 -0.12426428609975572 -0.12426428609975572 1.0
-1.3191800482563554 -1.0020052001066495 -1.0020052001066495 1.0
-1.067616108372695 2.949330180166119 2.949330180166119 0.0
-0.9254277945254086 -0.7978328552293336 -0.7978328552293336 0.0
-0.5535506660017367 0.01985736910776136 0.01985736910776136 1.0
0.04801527719832082 0.8155290072325974 0.8155290072325974 1.0
0.9995832237147758 2.9753521456896985 2.9753521456896985 0.0
-1.1988668596163439 -0.6487069758826658 -0.6487069758826658 0.0
-1.1332414839945195 0.20601450708413838 0.20601450708413838 0.0
-0.9254277945254086 -0.49257518274118894 -0.49257518274118894 1.0
-0.6410511668308361 6.409250749974367 6.409250749974367 0.0
0.6386436577947409 -0.1582930102459749 -0.1582930102459749 1.0
-0.4113623521544507 -0.49657856205250883 -0.49657856205250883 1.0
-0.4113623521544507 -0.5906579758685274 -0.5906579758685274 1.0
-0.4113623521544507 -0.5296064413708982 -0.5296064413708982 1.0
-0.5207379781908248 -0.5486224930996675 -0.5486224930996675 0.0
-0.772301918074485 -0.45554392411147965 -0.45554392411147965 1.0
0.04801527719832082 -0.2643825619959533 -0.2643825619959533 0.0
0.5511431569656419 -0.20933609646530413 -0.20933609646530413 1.0
0.7042690334165654 -0.24836904475067312 -0.24836904475067312 1.0
0.2011411536492444 -0.05820852746297663 -0.05820852746297663 0.0
1.4152106026529971 -0.08623218264221615 -0.08623218264221615 0.0
-1.866058178438226 0.09692242085067036 0.09692242085067036 0.0
-1.7129323019873024 -1.048044062186829 -1.048044062186829 1.0
1.0542710367329629 -0.22735130336624404 -0.22735130336624404 1.0
-0.772301918074485 -0.502583631019489 -0.502583631019489 1.0
0.04801527719832082 -0.16429807921295503 -0.16429807921295503 1.0
-0.6848014172453856 -0.44953885514449954 -0.44953885514449954 1.0
-0.6301136042271985 -0.3924906999581911 -0.3924906999581911 1.0
-1.625431801158203 -1.2692307691372546 -1.2692307691372546 1.0
0.9448954106965888 0.03787257600870127 0.03787257600870127 1.0
-0.1269857244598779 -0.3904890103025309 -0.3904890103025309 0.0
0.802707096849302 -0.20933609646530413 -0.20933609646530413 1.0
0.8683324724711265 -0.2343572171610536 -0.2343572171610536 0.0
1.1308339749584242 -0.03819163090637698 -0.03819163090637698 0.0
-0.8379272936963096 -0.8869080449062019 -0.8869080449062019 1.0
-0.07229791144169086 -0.12526513092758604 -0.12526513092758604 1.0
-1.067616108372695 -0.4315236482435601 -0.4315236482435601 0.0
0.5073929065510924 -0.2733901654464226 -0.2733901654464226 1.0
-0.6848014172453856 -0.9149317000854414 -0.9149317000854414 1.0
-1.3191800482563554 -0.47455997584024945 -0.47455997584024945 1.0
-0.5098004155871873 -0.42251604479309035 -0.42251604479309035 1.0
0.45270509353290533 -0.21233863094879418 -0.21233863094879418 1.0
-1.866058178438226 -0.98198830355005 -0.98198830355005 1.0
1.9074009198166806 3.074435783644867 3.074435783644867 0.0
-0.772301918074485 -0.921937613880251 -0.921937613880251 1.0
0.6386436577947409 -0.2683859413072728 -0.2683859413072728 1.0
-0.4113623521544507 -0.9169333897411012 -0.9169333897411012 0.0
0.04801527719832082 -0.20633356198181407 -0.20633356198181407 0.0
0.5073929065510924 -0.29640959648651233 -0.29640959648651233 0.0
1.4152106026529971 -0.1893191999087045 -0.1893191999087045 1.0
0.2448914040637939 -0.17931075163040444 -0.17931075163040444 1.0
1.4152106026529971 -0.22034538957143407 -0.22034538957143407 0.0
0.9995832237147758 2.963342007755738 2.963342007755738 0.0
1.4152106026529971 -0.18331413094172436 -0.18331413094172436 1.0
-0.772301918074485 -0.7768151138449035 -0.7768151138449035 1.0
-1.176991734409069 2.957336938788758 2.957336938788758 0.0
0.5073929065510924 -0.12626597575541545 -0.12626597575541545 1.0
-1.1332414839945195 -0.8979173380123319 -0.8979173380123319 1.0
-0.4113623521544507 -0.5396148896491982 -0.5396148896491982 1.0
1.3277101018238981 -0.03719078607854755 -0.03719078607854755 0.0
-0.4113623521544507 -0.6797331655453953 -0.6797331655453953 1.0
0.32145434228925607 -0.03719078607854755 -0.03719078607854755 0.0
0.45270509353290533 0.046880179459171445 0.046880179459171445 0.0
-1.526993737725466 -0.5226005275760887 -0.5226005275760887 1.0
-1.1113663587872449 -0.5986647344911669 -0.5986647344911669 0.0
-1.3191800482563554 -0.2753918551020832 -0.2753918551020832 1.0
1.732399918158482 -0.07722457919174641 -0.07722457919174641 0.0
-0.9254277945254086 -0.27639269992991267 -0.27639269992991267 1.0
-0.6848014172453856 -0.5145937689534488 -0.5145937689534488 1.0
0.2448914040637939 -0.15428963093465498 -0.15428963093465498 0.0
-1.3191800482563554 -0.4365278723827099 -0.4365278723827099 1.0
-0.6629262920381108 -0.9439562000925104 -0.9439562000925104 1.0
-0.028547661027141367 -0.3904890103025309 -0.3904890103025309 1.0
1.0980212871475123 -0.14428118265635537 -0.14428118265635537 1.0
-0.5535506660017367 -0.4585464585949693 -0.4585464585949693 1.0
-0.772301918074485 -0.6276892344982367 -0.6276892344982367 0.0
-0.772301918074485 -0.5506241827553281 -0.5506241827553281 0.0
0.4198924057219926 -0.35245690684499176 -0.35245690684499176 1.0
-0.8379272936963096 -0.43252449307138996 -0.43252449307138996 0.0
-1.3191800482563554 -0.35445859650065153 -0.35445859650065153 1.0
0.4198924057219926 -0.2303538378497341 -0.2303538378497341 0.0
-0.8598024189035843 -0.023178958488927124 -0.023178958488927124 0.0
1.1855217879766113 0.10693086912896997 0.10693086912896997 0.0
0.9995832237147758 -0.35345775167282123 -0.35345775167282123 1.0
-1.417618111689092 -0.06321275160212643 -0.06321275160212643 0.0
1.4152106026529971 -0.26638425165161306 -0.26638425165161306 0.0
1.4152106026529971 0.29208716227751713 0.29208716227751713 0.0
0.32145434228925607 -0.1773090619747447 -0.1773090619747447 1.0
-0.4988628529835497 -0.5436182689605177 -0.5436182689605177 1.0
0.4198924057219926 -0.17530737231908494 -0.17530737231908494 1.0
0.6386436577947409 -0.2733901654464226 -0.2733901654464226 1.0
1.5683364791039207 0.5142747140557726 0.5142747140557726 0.0
